ts,vrms,irms,preal,s,q,fp,kwh
2026-06-10T22:31:05,123.94,5.0692,523.68,628.27,347.11,0.8335,0.34037
2026-06-10T22:31:06,127.14,1.9924,206.44,253.31,-146.79,0.815,0.340427
2026-06-10T22:31:06,123.98,4.9907,518.76,618.75,337.25,0.8384,0.340438
2026-06-10T22:31:06,127.06,1.9745,211.49,250.88,-134.97,0.843,0.340493
2026-06-10T22:31:06,123.36,4.9822,586.4,614.59,184.02,0.9541,0.340506
2026-06-10T22:31:07,127.22,1.9463,206.91,247.6,-135.99,0.8357,0.340561
2026-06-10T22:31:07,123.55,5.0073,548.78,618.64,285.6,0.8871,0.340573
2026-06-10T22:31:08,127.26,1.9652,208.84,250.1,-137.6,0.8351,0.340626
2026-06-10T22:31:08,123.77,4.9166,590.43,608.52,147.27,0.9703,0.340639
2026-06-10T22:31:08,127.42,1.9663,214.83,250.55,-128.94,0.8574,0.340692
2026-06-10T22:31:08,122.83,4.9218,574.25,604.56,189.02,0.9499,0.340705
2026-06-10T22:31:09,127.37,1.9954,209.97,254.15,-143.2,0.8261,0.34076
2026-06-10T22:31:09,123.03,4.9428,530.84,608.12,296.69,0.8729,0.340771
2026-06-10T22:31:09,127.45,1.9887,215.36,253.46,-133.66,0.8497,0.340826
2026-06-10T22:31:09,122.79,4.9414,584.67,606.78,162.32,0.9636,0.340839
2026-06-10T22:31:10,127.39,1.9632,208.1,250.09,-138.69,0.8321,0.340894
2026-06-10T22:31:10,123.23,4.9674,509.49,612.11,339.26,0.8324,0.340905
2026-06-10T22:31:10,127.35,1.9814,212.19,252.33,-136.55,0.8409,0.340962
2026-06-10T22:31:10,123.54,4.9536,519.69,611.95,323.12,0.8492,0.340973
2026-06-10T22:31:11,127.42,1.9702,215.87,251.04,-128.15,0.8599,0.341028
2026-06-10T22:31:11,123.44,4.8264,515.23,595.78,299.15,0.8648,0.341039
2026-06-10T22:31:11,127.47,1.9914,210.17,253.84,-142.36,0.8279,0.341095
2026-06-10T22:31:12,122.93,5.0353,574.87,618.99,229.52,0.9287,0.341108
2026-06-10T22:31:12,127.35,1.9697,214.53,250.84,-129.99,0.8552,0.341163
2026-06-10T22:31:12,123.07,4.9448,526.79,608.56,304.7,0.8656,0.341174
2026-06-10T22:31:13,127.54,1.9656,208.83,250.7,-138.72,0.833,0.341227
2026-06-10T22:31:13,123.04,4.8487,580.75,596.59,136.55,0.9735,0.34124
2026-06-10T22:31:13,127.32,1.985,214.05,252.72,-134.35,0.847,0.341296
2026-06-10T22:31:13,123.12,4.9796,517.14,613.07,329.26,0.8435,0.341307
2026-06-10T22:31:14,127.3,1.9685,214.55,250.59,-129.46,0.8562,0.341361
2026-06-10T22:31:14,123.01,4.8214,518.43,593.1,288.08,0.8741,0.341373
2026-06-10T22:31:14,127.39,1.9915,210.88,253.69,-141.02,0.8313,0.34143
2026-06-10T22:31:14,123.05,5.1734,584.86,636.59,251.36,0.9187,0.341443
2026-06-10T22:31:15,127.31,1.9638,214.58,250.0,-128.28,0.8583,0.341496
2026-06-10T22:31:15,122.78,4.94,586.01,606.54,156.48,0.9661,0.341509
2026-06-10T22:31:15,127.42,1.9752,208.65,251.67,-140.72,0.8291,0.341563
2026-06-10T22:31:15,122.71,4.9817,577.29,611.31,201.1,0.9443,0.341576
2026-06-10T22:31:16,127.4,1.9781,215.45,252.01,-130.73,0.8549,0.341629
2026-06-10T22:31:16,123.01,4.9432,586.55,608.07,160.37,0.9646,0.341642
2026-06-10T22:31:17,127.32,1.97,211.1,250.82,-135.45,0.8416,0.341698
2026-06-10T22:31:17,123.28,4.9933,507.08,615.59,349.02,0.8237,0.341709
2026-06-10T22:31:17,127.2,1.9864,212.25,252.68,-137.1,0.84,0.341765
2026-06-10T22:31:17,123.17,4.8753,508.19,600.5,319.91,0.8463,0.341776
2026-06-10T22:31:18,127.43,1.9664,214.33,250.59,-129.84,0.8553,0.34183
2026-06-10T22:31:18,122.77,4.9242,585.15,604.53,151.84,0.9679,0.341843
2026-06-10T22:31:18,127.39,1.9916,210.12,253.7,-142.18,0.8282,0.341898
2026-06-10T22:31:18,122.93,5.036,560.89,619.05,261.96,0.9061,0.341911
2026-06-10T22:31:19,127.14,1.9719,215.09,250.72,-128.82,0.8579,0.341967
2026-06-10T22:31:19,123.05,4.9877,508.28,613.73,343.97,0.8282,0.341978
2026-06-10T22:31:19,127.44,1.9706,210.05,251.13,-137.63,0.8364,0.342034
2026-06-10T22:31:19,123.22,4.9746,532.55,612.98,303.53,0.8688,0.342046
